Title	Barcode	Email	Library	RBID	Checkouts	Time Period	Current Issue Default	Status	Checkout Date	Issue Date
Autosport Legends:Ayrton Senna				RBZ0003928	0	Monthly	1000	Active		
Howard Magazine				RBZ0003934	0	Monthly	500	Inactive		
epicure				RBZ0003940	0	Monthly	2500	Active		
Pets Magazine				RBZ0003941	0	Monthly	2500	Active		
The Good Life				RBZ0003944	0	Monthly	2500	Active		
Design and Decoration				RBZ0003947	0	Monthly	2500	Inactive		
Crave				RBZ0003950	0	Monthly	2500	Inactive		
Classic Trains				RBZ0003955	0	Quarterly	500	Active		
NZ Today				RBZ0003963	0	Monthly	2500	Active		
Classic Driver				RBZ0003964	0	Monthly	2500	Active		
Photo Projects				RBZ0003967	0	Monthly	2500	Active		
Making Money From Your Photos				RBZ0003968	0	Monthly	2500	Active		
Official PlayStation Magazine - UK Edition				RBZ0003970	0	Monthly	500	Active		
Il visionario che ci ha cambiato la vita. STEVE JOBS 1955-2011				RBZ0003973	0	Monthly	2500	Active		
Pro Wrestling Illustrated				RBZ0003976	0	Monthly	500	Active		
Stuff's Ultimate Guide to iPhone & iPad Apps				RBZ0003980	0	Monthly	1000	Active		
Tattoo Style				RBZ0003983	0	Monthly	2500	Active		
The Artist's Guide to Illustration				RBZ0003990	0	Monthly	2500	Active		
Italia! Guide magazine				RBZ0003995	0	Monthly	2500	Active		
Scale Auto				RBZ0003998	0	Monthly	500	Active		
GHEDDAFI La fine di un dittatore				RBZ0004000	0	Monthly	2500	Active		
Country Style				RBZ0004004	0	Monthly	2500	Active		
delicious				RBZ0004005	0	Monthly	2500	Active		
donna hay magazine				RBZ0004006	0	Monthly	2500	Inactive		
Donna Hay Kids' Magazine				RBZ0004007	0	Monthly	2500	Inactive		
Inside Out				RBZ0004016	0	Monthly	2500	Active		
Inside Out Christmas				RBZ0004017	0	Monthly	2500	Active		
Super Food Ideas				RBZ0004019	0	Monthly	2500	Active		
NME Icons: The Smiths				RBZ0004020	0	Monthly	2500	Active		
The Independent Guide to the iPhone 4S				RBZ0004022	0	Monthly	2500	Active		
Official Xbox Magazine - UK Edition Presents: Kinect Special				RBZ0004023	0	Monthly	500	Active		
VOGUE girl				RBZ0004030	0	Monthly	2500	Active		
I'm home.　アイムホーム				RBZ0004037	0	Monthly	2500	Active		
Harper's Bazaar India				RBZ0004039	0	Monthly	2500	Active		
Géo Histoire				RBZ0004040	0	Monthly	2500	Inactive		
National Geographic Sciences Hors-série				RBZ0004041	0	Monthly	2500	Inactive		
Stuff France				RBZ0004042	0	Monthly	2500	Inactive		
What Hifi France				RBZ0004043	0	Monthly	2500	Active		
Computer Arts Pro Software Guide: After Effects				RBZ0004052	0	Monthly	500	Active		
Kayak Session Magazine				RBZ0004053	0	Monthly	2500	Active		
Paddle World Magazine				RBZ0004054	0	Monthly	2500	Active		
Stand Up Paddle World				RBZ0004055	0	Monthly	2500	Active		
Procycling Season Review 2011				RBZ0004056	0	Monthly	500	Active		
South African Home Owner				RBZ0004059	0	Monthly	2500	Active		
Lonely Planet - España				RBZ0004060	0	Monthly	2500	Inactive		
Trusted Reviews Guide to Gadgets				RBZ0004069	0	Monthly	2500	Active		
Cosmopolitan India				RBZ0004071	0	Monthly	2500	Active		
Trail Centres: Ultimate Guide 2011				RBZ0004077	0	Monthly	2500	Active		
How to Set Up an Online Business 4				RBZ0004079	0	Monthly	2500	Active		
The Complete Guide to the iPhone 4S				RBZ0004084	0	Monthly	2500	Active		
Cosmopolitan - Chile				RBZ0004088	0	Monthly	2500	Inactive		
Ser Padres - Chile				RBZ0004090	0	Monthly	2500	Inactive		
TÚ - Chile				RBZ0004092	0	Monthly	2500	Inactive		
Muy Interesante - Chile				RBZ0004094	0	Monthly	2500	Inactive		
Women's Health - Chile				RBZ0004095	0	Monthly	2500	Inactive		
Kick Off PSL Yearbook				RBZ0004096	0	Monthly	2500	Active		
DRUM 60th				RBZ0004097	0	Monthly	2500	Active		
N-Photo: the Nikon magazine				RBZ0004102	0	Monthly	500	Active		
Facility Management				RBZ0004107	0	Monthly	2500	Active		
CARAS - Colombia				RBZ0004113	0	Monthly	2500	Inactive		
The Rake				RBZ0004115	0	Monthly	2500	Active		
Young Parents Pre-School Guide				RBZ0004118	0	Monthly	2500	Active		
Géo France				RBZ0004128	0	Monthly	2500	Inactive		
National Geographic France				RBZ0004129	0	Monthly	2500	Inactive		
TÚ - Colombia				RBZ0004131	0	Monthly	2500	Inactive		
SAILING Incorporating SA Yachting				RBZ0004132	0	Monthly	2500	Inactive		
NOVIAS				RBZ0004136	0	Monthly	2500	Active		
TV y Novelas - Colombia				RBZ0004137	0	Annually	Unlimited	Inactive		
VIZ - THE CLEVELAND STEAMER				RBZ0004143	0	Monthly	2500	Active		
Bespoke the chic and the cool				RBZ0004146	0	Monthly	2500	Active		
Everyday Dish				RBZ0004147	0	Monthly	2500	Active		
Focus Junior				RBZ0004149	0	Monthly	200	Active		
Houses				RBZ0004150	0	Monthly	2500	Active		
週刊東洋経済				RBZ0004151	0	Weekly	2500	Active		
Artichoke				RBZ0004152	0	Monthly	2500	Active		
Landscape Architecture Australia				RBZ0004153	0	Monthly	2500	Active		
Pacific Wings				RBZ0004157	0	Monthly	2500	Inactive		
VW Bus T4&5+				RBZ0004164	0	Monthly	2500	Active		
Australian Period Style				RBZ0004166	0	Monthly	2500	Active		
Outdoor Design & Living				RBZ0004167	0	Monthly	2500	Active		
Great Australian Quilts				RBZ0004168	0	Monthly	2500	Active		
Gli speciali di Focus Storia: Medioevo				RBZ0004169	0	Monthly	200	Active		
Focus Extra				RBZ0004170	0	Monthly	200	Active		
Scientific American - Brasil				RBZ0004173	0	Monthly	2500	Inactive		
Mente&Cérebro				RBZ0004174	0	Monthly	2500	Active		
Landrover Defender				RBZ0004177	0	Monthly	2500	Active		
The Ultimate Guide to Marathon Running 3				RBZ0004179	0	Monthly	2500	Active		
Getting Started in DSLR Photography 3				RBZ0004180	0	Monthly	2500	Active		
Viz: Top of the Tips				RBZ0004189	0	Monthly	2500	Active		
c't Digital Photography				RBZ0004192	0	Quarterly	500	Inactive		
Elle Decoration South Africa				RBZ0004193	0	Monthly	2500	Active		
Stuff Magazine South Africa				RBZ0004194	0	Monthly	2500	Active		
Elle South Africa				RBZ0004195	0	Monthly	2500	Active		
TRAIL				RBZ0004199	0	Monthly	2500	Active		
NZ Marketing				RBZ0004202	0	Monthly	2500	Active		
商店建築　SHOTENKENCHIKU				RBZ0004206	0	Monthly	2500	Active		
Lonely Planet Magazine India				RBZ0004213	0	Monthly	500	Active		
Wellbeing Personal Development				RBZ0004215	0	Monthly	2500	Active		
Wellbeing Moon Calendar				RBZ0004216	0	Monthly	2500	Active		
Men's Health Fitness Manual 2012				RBZ0004217	0	Monthly	2500	Active		
Men's Health Eat This Not That 2012				RBZ0004218	0	Monthly	2500	Active		
Outdoor Entertaining				RBZ0004219	0	Monthly	2500	Inactive		
Challenges Hors-Série				RBZ0004221	0	Monthly	2500	Inactive		
Chillfactor Ski Magazine				RBZ0004222	0	Monthly	2500	Active		
BBC Knowledge India				RBZ0004223	0	Monthly	500	Inactive		
Marie Claire Fashion Shows				RBZ0004226	0	Monthly	200	Active		
Il libro dell'anno				RBZ0004230	0	Monthly	2500	Active		
BBC Top Gear Magazine India				RBZ0004231	0	Monthly	500	Active		
Poolside Showcase				RBZ0004234	0	Monthly	2500	Active		
Marie France				RBZ0004237	0	Monthly	2500	Inactive		
Mariages				RBZ0004238	0	Monthly	200	Inactive		
Shopping Design 設計採買誌				RBZ0004244	0	Monthly	2500	Active		
CTimes 零組件雜誌				RBZ0004245	0	Monthly	2500	Active		
Kitchen Yearbook				RBZ0004255	0	Monthly	2500	Active		
PC PILOT 電腦飛行家				RBZ0004258	0	Monthly	2500	Inactive		
Mombaby 媽媽寶寶雜誌				RBZ0004259	0	Monthly	2500	Active		
Recoil				RBZ0004266	0	Monthly	2500	Active		
Hong Kong Tatler				RBZ0004270	0	Monthly	2500	Active		
Home Journal				RBZ0004271	0	Monthly	2500	Active		
Hong Kong Tatler Weddings				RBZ0004272	0	Monthly	2500	Active		
Revolution Hong Kong				RBZ0004273	0	Monthly	2500	Inactive		
Home Solutions				RBZ0004274	0	Monthly	2500	Active		
Home Buyer's Guide				RBZ0004275	0	Monthly	2500	Active		
Cotai Style, Macao edition				RBZ0004276	0	Monthly	2500	Inactive		
Hong Kong & Macau's Best Restaurants Chinese edition				RBZ0004277	0	Monthly	2500	Active		
Hong Kong & Macau's Best Restaurants English edition				RBZ0004278	0	Monthly	2500	Active		
Hong Kong Tatler Society				RBZ0004279	0	Monthly	2500	Active		
Macau Tatler				RBZ0004280	0	Monthly	2500	Inactive		
Hong Kong Tatler Homes				RBZ0004281	0	Monthly	2500	Active		
SUPWorld				RBZ0004283	0	Monthly	2500	Active		
Men's Fitness Workout Manual				RBZ0004284	0	Monthly	2500	Active		
Getaway International				RBZ0004288	0	Monthly	2500	Inactive		
ArtAsiaPacific				RBZ0004294	0	Monthly	2500	Active		
ArtAsiaPacific Almanac				RBZ0004295	0	Monthly	2500	Active		
Architectural Digest India				RBZ0004296	0	Monthly	2500	Active		
Pets Magazine Annual 2012				RBZ0004308	0	Monthly	2500	Active		
Unique Honeymoons				RBZ0004320	0	Monthly	2500	Active		
Midwest Living				RBZ0004322	0	Monthly	500	Active		
Ryori.Taiwan 料理‧台灣				RBZ0004326	0	Monthly	2500	Active		
Arc				RBZ0004332	0	Monthly	500	Active		
Reader's Digest India				RBZ0004333	0	Monthly	2500	Active		
Wellbeing Spiritual Masters				RBZ0004336	0	Monthly	2500	Active		
Dumbo Feather				RBZ0004340	0	Monthly	2500	Active		
Vanidades Chile				RBZ0004341	0	Weekly	2500	Inactive		
Gli speciali di Focus Storia Grecia				RBZ0004343	0	Monthly	200	Active		
Himalayas Magazine				RBZ0004344	0	Monthly	2500	Active		
NME Icons: Noel Gallagher				RBZ0004346	0	Monthly	2500	Active		
ワイン王国				RBZ0004348	0	Monthly	2500	Active		
月刊HiVi				RBZ0004349	0	Monthly	2500	Active		
Paleo Magazine				RBZ0004359	0	Monthly	500	Active		
The Explorers Journal				RBZ0004364	0	Quarterly	500	Active		
DETAIL				RBZ0004365	0	Monthly	2500	Active		
Domus				RBZ0004366	0	Monthly	2500	Active		
Big League: NRL Season Guide				RBZ0004379	0	Monthly	2500	Inactive		
Big League: NRL Season Preview				RBZ0004380	0	Monthly	2500	Active		
Big League: NRL State of Origin				RBZ0004381	0	Monthly	2500	Active		
Official Rugby League Annual				RBZ0004382	0	Monthly	2500	Active		
Lecturas				RBZ0004383	0	Weekly	2500	Active		
El Mueble				RBZ0004384	0	Monthly	2500	Active		
National Geographic - España				RBZ0004385	0	Monthly	2500	Active		
El Jueves				RBZ0004386	0	Weekly	2500	Active		
Historia NG				RBZ0004388	0	Monthly	2500	Active		
Viajes NG				RBZ0004389	0	Monthly	2500	Active		
Arquitectura y Diseño				RBZ0004390	0	Monthly	2500	Active		
Claves de la Razón Práctica				RBZ0004397	0	Monthly	2500	Active		
Moto Revue HS				RBZ0004404	0	Monthly	2500	Inactive		
Le monde du camping-car HS				RBZ0004407	0	Monthly	2500	Inactive		
Moteur Boat Magazine HS				RBZ0004408	0	Monthly	2500	Inactive		
Armes de chasse HS				RBZ0004420	0	Monthly	2500	Active		
Micro Simulateur HS				RBZ0004422	0	Monthly	2500	Active		
Transporte Mundial - Catálogo				RBZ0004423	0	Monthly	2500	Inactive		
La Moto - Catálogo				RBZ0004424	0	Monthly	2500	Inactive		
La Moto - Libro de Pruebas				RBZ0004425	0	Monthly	2500	Inactive		
Semana				RBZ0004426	0	Weekly	2500	Active		
Tri Sport				RBZ0004430	0	Monthly	2500	Inactive		
Filmfare - Shah Rukh Khan Special				RBZ0004438	0	Monthly	500	Active		
Whitney Houston - Now Special Series				RBZ0004439	0	Monthly	2500	Active		
Kit Homes Yearbook				RBZ0004450	0	Monthly	2500	Active		
Philippine Tatler				RBZ0004451	0	Monthly	2500	Active		
Philippine Tatler Society				RBZ0004452	0	Monthly	2500	Active		
Philippines' Best Restaurants				RBZ0004453	0	Monthly	2500	Active		
Philippine Tatler Homes				RBZ0004454	0	Monthly	2500	Active		
Top Of The Pops Special - One Direction				RBZ0004455	0	Monthly	2500	Active		
Top Of The Pops Special - JLS				RBZ0004456	0	Monthly	2500	Active		
Top Of The Pops Special - The Wanted				RBZ0004457	0	Monthly	2500	Active		
Идеи Вашего Дома				RBZ0004458	0	Monthly	2500	Active		
MBA Housing Awards Annual				RBZ0004462	0	Monthly	2500	Active		
Healthy Recipes from Around the World				RBZ0004465	0	Monthly	2500	Active		
Ciclismo a Fondo				RBZ0004466	0	Monthly	2500	Active		
Bike - España				RBZ0004467	0	Monthly	2500	Active		
BeanScene				RBZ0004470	0	Monthly	2500	Active		
3D Artist				RBZ0004471	0	Monthly	1000	Active		
Retro Gamer				RBZ0004478	0	Monthly	1000	Active		
Total 911				RBZ0004481	0	Monthly	1000	Active		
Идеи Вашего Дома. Специальный выпуск				RBZ0004489	0	Monthly	2500	Active		
Contraception				RBZ0004493	0	Monthly	2500	Active		
Enigmas				RBZ0004494	0	Monthly	2500	Inactive		
Año/Cero				RBZ0004495	0	Monthly	2500	Active		
Historia de Iberia Vieja				RBZ0004496	0	Monthly	2500	Active		
Salon-Interior Russia				RBZ0004497	0	Monthly	2500	Active		
Longevity Magazine				RBZ0004498	0	Monthly	2500	Active		
Home & Design Trends				RBZ0004510	0	Monthly	500	Active		
Patagon Journal				RBZ0004512	0	Monthly	2500	Active		
Evo Supercars Directory				RBZ0004516	0	Monthly	2500	Active		
The European Business Review				RBZ0004527	0	Monthly	2500	Active		
AD Magazin (D)				RBZ0004531	0	Monthly	100	Active		
Glamour Magazin (D)				RBZ0004532	0	Monthly	100	Active		
GQ Magazin (D)				RBZ0004533	0	Monthly	100	Active		
myself Magazin (D)				RBZ0004534	0	Monthly	100	Inactive		
Vogue Magazin (D)				RBZ0004535	0	Monthly	100	Active		
Malaysia Tatler				RBZ0004536	0	Monthly	2500	Active		
Fly News Magazine				RBZ0004537	0	Monthly	2500	Active		
GamesTM				RBZ0004539	0	Monthly	1000	Inactive		
Linux User & Developer				RBZ0004541	0	Monthly	1000	Inactive		
Digital Photographer				RBZ0004544	0	Monthly	1000	Active		
Women's Fitness Guide to Body Toning 2				RBZ0004551	0	Monthly	2500	Active		
Team Azkals				RBZ0004557	0	Monthly	500	Inactive		
iPad for kids 2				RBZ0004569	0	Monthly	2500	Active		
Taiwan Tatler				RBZ0004570	0	Monthly	2500	Active		
Taiwan Society				RBZ0004571	0	Monthly	2500	Active		
Revolution Taiwan				RBZ0004572	0	Monthly	2500	Inactive		
Taiwan Tatler Weddings				RBZ0004573	0	Monthly	2500	Inactive		
Cross Country Travel Guide 2012/13				RBZ0004574	0	Monthly	2500	Active		
Cupcake Heaven				RBZ0004576	0	Monthly	2500	Inactive		
Poolside				RBZ0004590	0	Monthly	2500	Active		
Neon				RBZ0004593	0	Monthly	2500	Inactive		
Essential Guide to Landscape Photography				RBZ0004594	0	Monthly	2500	Active		
Capital Extra				RBZ0004595	0	Monthly	2500	Active		
Essential Maintenance Guide				RBZ0004599	0	Monthly	2500	Active		
The Complete Guide to Windows 8				RBZ0004602	0	Monthly	2500	Active		
Yummy Baon				RBZ0004603	0	Monthly	500	Inactive		
Yummy Quick & Good				RBZ0004604	0	Monthly	500	Inactive		
Yummy Good to Go				RBZ0004605	0	Monthly	500	Inactive		
The Complete Guide to the iPad 3				RBZ0004606	0	Monthly	2500	Active		
Yummy 100 Everyday Recipes				RBZ0004607	0	Monthly	500	Inactive		
The Complete Guide to Lion - Part 1				RBZ0004608	0	Monthly	500	Active		
Pacific Standard				RBZ0004609	0	Monthly	500	Inactive		
Pelvic Floor				RBZ0004611	0	Monthly	2500	Active		
Porsche 911 Turbo: The Ultimate Guide				RBZ0004615	0	Monthly	1000	Active		
Running for Beginners				RBZ0004616	0	Monthly	1000	Active		
Retro Gamer Collection Vol. 5				RBZ0004617	0	Monthly	1000	Active		
AD Choice				RBZ0004619	0	Monthly	100	Active		
Queensland Homes Outdoor Living				RBZ0004620	0	Monthly	2500	Inactive		
Retro Gamer Collection Vol. 4				RBZ0004621	0	Monthly	1000	Active		
Retro Gamer Collection Vol. 3				RBZ0004622	0	Monthly	1000	Active		
Retro Gamer Collection Vol. 2				RBZ0004623	0	Monthly	1000	Active		
Retro Gamer Collection Vol. 1				RBZ0004624	0	Monthly	1000	Active		
Wordpress Genius Guide				RBZ0004625	0	Monthly	1000	Active		
Or China 旅讀中國				RBZ0004628	0	Monthly	2500	Active		
Vogue España				RBZ0004629	0	Monthly	2500	Active		
Videogames Hardware Handbook Vol. 1				RBZ0004631	0	Monthly	1000	Active		
Videogames Hardware Handbook Vol. 2				RBZ0004632	0	Monthly	1000	Active		
The Complete Guide to Digital Painting Vol. 1				RBZ0004633	0	Monthly	1000	Active		
The Complete Guide to Digital Painting Vol. 2				RBZ0004634	0	Monthly	1000	Active		
The Complete Guide to Digital Painting Vol. 3				RBZ0004635	0	Monthly	1000	Active		
The Ultimate Guide to Cycle Training				RBZ0004636	0	Monthly	2500	Active		
CarBuyer Top 100 Family Cars				RBZ0004637	0	Monthly	2500	Active		
New Zealand Road Cyclist				RBZ0004638	0	Monthly	2500	Inactive		
New Zealand Mountain Biker				RBZ0004639	0	Monthly	2500	Inactive		
Biba				RBZ0004640	0	Monthly	2500	Active		
Closer				RBZ0004641	0	Monthly	2500	Active		
Grazia France				RBZ0004642	0	Monthly	2500	Active		
Top Santé				RBZ0004643	0	Monthly	2500	Active		
Auto Plus France				RBZ0004644	0	Monthly	2500	Active		
L'auto-Journal				RBZ0004645	0	Monthly	2500	Active		
Sport Auto France				RBZ0004646	0	Monthly	2500	Active		
Science & Vie				RBZ0004648	0	Monthly	2500	Active		
Science & Vie Hors Série				RBZ0004649	0	Monthly	2500	Active		
Singapore Tatler				RBZ0004650	0	Monthly	2500	Active		
Singapore Tatler Homes				RBZ0004652	0	Monthly	2500	Active		
Guitar Classics				RBZ0004654	0	Monthly	2500	Inactive		
Singapore Tatler Weddings				RBZ0004655	0	Monthly	2500	Inactive		
Singapore Tatler Jewels & Time				RBZ0004656	0	Monthly	2500	Active		
Vintage Rock				RBZ0004657	0	Monthly	2500	Active		
Glamour España				RBZ0004658	0	Monthly	2500	Active		
Urbis				RBZ0004661	0	Monthly	2500	Active		
GQ España				RBZ0004663	0	Monthly	2500	Active		
Vanity Fair España				RBZ0004664	0	Monthly	2500	Active		
AD España				RBZ0004665	0	Monthly	2500	Active		
Condé Nast Traveler España				RBZ0004666	0	Monthly	2500	Active		
Surfing Magazine’s Swimsuit Issue				RBZ0004668	0	Monthly	2500	Active		
FA Cup Semi Final Chelsea v Tottenham Hotspur				RBZ0004672	0	Monthly	1000	Active		
FA Cup Semi Final Liverpool v Everton				RBZ0004673	0	Monthly	1000	Active		
Amazing Wellness				RBZ0004674	0	Monthly	500	Active		
Better Nutrition				RBZ0004675	0	Monthly	500	Active		
Cigar Aficionado				RBZ0004676	0	Monthly	500	Active		
Photoshop Creative Collection				RBZ0004685	0	Monthly	1000	Active		
Mac for Beginners Revised Ed.				RBZ0004686	0	Monthly	1000	Active		
The 3D Art & Design Book				RBZ0004687	0	Monthly	1000	Active		
Advanced Photoshop: The Premium Collection				RBZ0004689	0	Monthly	1000	Active		
Android Tips, Tricks, Apps & Hacks Vol. 2				RBZ0004690	0	Monthly	1000	Active		
Fantasy Art Vol. 1				RBZ0004691	0	Monthly	1000	Active		
How it Works Book of Junior Science				RBZ0004692	0	Monthly	1000	Active		
iPad App Directory Vol. 3				RBZ0004693	0	Monthly	1000	Active		
iPhone App Directory Vol. 9				RBZ0004694	0	Monthly	1000	Active		
Photoshop for Beginners Revised Edition				RBZ0004695	0	Monthly	1000	Active		
iPad for Beginners Revised Edition				RBZ0004696	0	Monthly	1000	Active		
FA Cup Final 2012 Liverpool v Chelsea				RBZ0004699	0	Monthly	1000	Active		
Réponses Photo				RBZ0004702	0	Monthly	2500	Active		
Pleine Vie				RBZ0004710	0	Monthly	2500	Active		
L'Auto-Journal 4x4				RBZ0004712	0	Monthly	2500	Active		
L'auto-journal acheteur				RBZ0004713	0	Monthly	2500	Active		
Le Chasseur Français Hors Série				RBZ0004717	0	Monthly	2500	Active		
Diapason				RBZ0004718	0	Monthly	2500	Active		
Les Cahiers de Science & Vie				RBZ0004719	0	Monthly	2500	Active		
Science & Vie Découvertes				RBZ0004721	0	Monthly	2500	Active		
Science & Vie Junior				RBZ0004722	0	Monthly	2500	Active		
Science & Vie Junior Hors Série				RBZ0004723	0	Monthly	2500	Active		
Guerres & Histoires				RBZ0004724	0	Monthly	2500	Active		
Longevity				RBZ0004732	0	Monthly	2500	Inactive		
Eye Health				RBZ0004733	0	Monthly	2500	Active		
Metabolic Syndrome				RBZ0004734	0	Monthly	2500	Active		
Build A Cover Model Body				RBZ0004739	0	Monthly	2500	Active		
Grand Designs Australia				RBZ0004746	0	Monthly	2500	Active		
Horse & Hound Ask the Vet: Your questions answered				RBZ0004748	0	Monthly	2500	Active		
Whisky Advocate				RBZ0004749	0	Monthly	500	Active		
Porsche 911: Celebration of a Legend				RBZ0004754	0	Monthly	1000	Active		
a+t				RBZ0004758	0	Monthly	2500	Active		
Essential Guide to Portraits 3				RBZ0004760	0	Monthly	2500	Active		
Ultimate Guide to Bicycle maintenance & upgrades				RBZ0004761	0	Monthly	2500	Active		
Gli speciali di Focus Storia: Fascismo				RBZ0004766	0	Monthly	200	Active		
American Iron Magazine				RBZ0004770	0	Monthly	500	Active		
L'Officiel Art				RBZ0004772	0	Monthly	2500	Active		
