Libraries that were subscribed to magazines on 06/30/2019
Library Nickname	Official Name	State	Country	Child Library Name
ddb	Danskernes Digitale Bibliotek - Magazines, eAudio, and eBooks	Kobenhavn	DK	Slagelse
ddb	Danskernes Digitale Bibliotek - Magazines, eAudio, and eBooks	Kobenhavn	DK	Solrød Bibliotek
ddb	Danskernes Digitale Bibliotek - Magazines, eAudio, and eBooks	Kobenhavn	DK	Sorø
ddb	Danskernes Digitale Bibliotek - Magazines, eAudio, and eBooks	Kobenhavn	DK	Stevns Bibliotekerne
ddb	Danskernes Digitale Bibliotek - Magazines, eAudio, and eBooks	Kobenhavn	DK	Struer
ddb	Danskernes Digitale Bibliotek - Magazines, eAudio, and eBooks	Kobenhavn	DK	Svendborg Kommune
ddb	Danskernes Digitale Bibliotek - Magazines, eAudio, and eBooks	Kobenhavn	DK	Syddjurs Kommune
ddb	Danskernes Digitale Bibliotek - Magazines, eAudio, and eBooks	Kobenhavn	DK	Sønderborg
ddb	Danskernes Digitale Bibliotek - Magazines, eAudio, and eBooks	Kobenhavn	DK	Tårnby Kommune
ddb	Danskernes Digitale Bibliotek - Magazines, eAudio, and eBooks	Kobenhavn	DK	Thisted Kommune
ddb	Danskernes Digitale Bibliotek - Magazines, eAudio, and eBooks	Kobenhavn	DK	Tønder
ddb	Danskernes Digitale Bibliotek - Magazines, eAudio, and eBooks	Kobenhavn	DK	Vallensbæk
ddb	Danskernes Digitale Bibliotek - Magazines, eAudio, and eBooks	Kobenhavn	DK	Varde Bibliotek
ddb	Danskernes Digitale Bibliotek - Magazines, eAudio, and eBooks	Kobenhavn	DK	Vejen
ddb	Danskernes Digitale Bibliotek - Magazines, eAudio, and eBooks	Kobenhavn	DK	Vejle Kommune
ddb	Danskernes Digitale Bibliotek - Magazines, eAudio, and eBooks	Kobenhavn	DK	Vesthimmerlands Kommune
ddb	Danskernes Digitale Bibliotek - Magazines, eAudio, and eBooks	Kobenhavn	DK	Viborg Kommune
ddb	Danskernes Digitale Bibliotek - Magazines, eAudio, and eBooks	Kobenhavn	DK	Vordingborg
ddb	Danskernes Digitale Bibliotek - Magazines, eAudio, and eBooks	Kobenhavn	DK	Ærø Kommune
eastcentralmn	East Central Regional Library System	Minnesota	US	Aitkin Public Library
eastcentralmn	East Central Regional Library System	Minnesota	US	Cambridge Public Library
eastcentralmn	East Central Regional Library System	Minnesota	US	Chisago Lakes Area Library
eastcentralmn	East Central Regional Library System	Minnesota	US	East Central Regional Library
eastcentralmn	East Central Regional Library System	Minnesota	US	ECRL Outreach Services
eastcentralmn	East Central Regional Library System	Minnesota	US	Hinckley Public Library
eastcentralmn	East Central Regional Library System	Minnesota	US	Isanti Link Site
eastcentralmn	East Central Regional Library System	Minnesota	US	McGregor Public Library
eastcentralmn	East Central Regional Library System	Minnesota	US	Milaca Community Library
eastcentralmn	East Central Regional Library System	Minnesota	US	Mille Lacs Lake Community Library
eastcentralmn	East Central Regional Library System	Minnesota	US	Mora Public Library
eastcentralmn	East Central Regional Library System	Minnesota	US	North Branch Area Library
eastcentralmn	East Central Regional Library System	Minnesota	US	Onamia Link Site
eastcentralmn	East Central Regional Library System	Minnesota	US	Pine City Public Library
eastcentralmn	East Central Regional Library System	Minnesota	US	Princeton Area Library
eastcentralmn	East Central Regional Library System	Minnesota	US	Rush City Public Library
eastcentralmn	East Central Regional Library System	Minnesota	US	Sandstone Public Library
eastcentralmn	East Central Regional Library System	Minnesota	US	Wyoming Area Giese Memorial Library
marigoldab	Marigold Library System	Alberta	CA	Acadia
marigoldab	Marigold Library System	Alberta	CA	Acme Municipal Library
marigoldab	Marigold Library System	Alberta	CA	Airdrie Public Library
marigoldab	Marigold Library System	Alberta	CA	Banff Public Library
marigoldab	Marigold Library System	Alberta	CA	Beiseker Municipal Library
marigoldab	Marigold Library System	Alberta	CA	Berry Creek Community Library (Cessford)
marigoldab	Marigold Library System	Alberta	CA	Bighorn Library in Exshaw
marigoldab	Marigold Library System	Alberta	CA	Canmore Public Library
marigoldab	Marigold Library System	Alberta	CA	Carbon Municipal Library
marigoldab	Marigold Library System	Alberta	CA	Carseland Community Library
marigoldab	Marigold Library System	Alberta	CA	Cereal Municipal Library
marigoldab	Marigold Library System	Alberta	CA	Chestermere Public Library
marigoldab	Marigold Library System	Alberta	CA	Cochrane Public Library
marigoldab	Marigold Library System	Alberta	CA	Consort Municipal Library
marigoldab	Marigold Library System	Alberta	CA	Crossfield Municipal Library
marigoldab	Marigold Library System	Alberta	CA	Delia Municipal Library
marigoldab	Marigold Library System	Alberta	CA	Drumheller Public Library
marigoldab	Marigold Library System	Alberta	CA	Empress Municipal Library
marigoldab	Marigold Library System	Alberta	CA	Gleichen and District Library Society
marigoldab	Marigold Library System	Alberta	CA	Hanna Municipal Library
marigoldab	Marigold Library System	Alberta	CA	High River Library
marigoldab	Marigold Library System	Alberta	CA	Hussar Municipal Library
marigoldab	Marigold Library System	Alberta	CA	Irricana & Rural Municipal Library
marigoldab	Marigold Library System	Alberta	CA	Linden Municipal Library
marigoldab	Marigold Library System	Alberta	CA	Longview Municipal Library
marigoldab	Marigold Library System	Alberta	CA	Marigold Library System
marigoldab	Marigold Library System	Alberta	CA	Millarville Community Library
marigoldab	Marigold Library System	Alberta	CA	Morrin Municipal Library
marigoldab	Marigold Library System	Alberta	CA	Okotoks Public Library
marigoldab	Marigold Library System	Alberta	CA	Oyen Municipal Library
marigoldab	Marigold Library System	Alberta	CA	Rockyford Municipal Library
marigoldab	Marigold Library System	Alberta	CA	Rumsey Community Library
marigoldab	Marigold Library System	Alberta	CA	Sheep River Library
marigoldab	Marigold Library System	Alberta	CA	Standard Municipal Library
marigoldab	Marigold Library System	Alberta	CA	Strathmore Municipal Library
marigoldab	Marigold Library System	Alberta	CA	Three Hills Municipal Library
marigoldab	Marigold Library System	Alberta	CA	Trochu Municipal Library
marigoldab	Marigold Library System	Alberta	CA	Youngstown Municipal Library
suburbancoopmi	Suburban Library Cooperative	Michigan	US	Armada Free Public Library
suburbancoopmi	Suburban Library Cooperative	Michigan	US	Center Line Public Library
suburbancoopmi	Suburban Library Cooperative	Michigan	US	Chesterfield Library
suburbancoopmi	Suburban Library Cooperative	Michigan	US	Clinton-Macomb Public Library
suburbancoopmi	Suburban Library Cooperative	Michigan	US	Eastpointe Memorial Library
suburbancoopmi	Suburban Library Cooperative	Michigan	US	Fraser Public Library
suburbancoopmi	Suburban Library Cooperative	Michigan	US	Harper Woods Public Library
suburbancoopmi	Suburban Library Cooperative	Michigan	US	Harrison Township Public Library
suburbancoopmi	Suburban Library Cooperative	Michigan	US	Lenox Township Library
suburbancoopmi	Suburban Library Cooperative	Michigan	US	Lois Wagner Memorial Library
suburbancoopmi	Suburban Library Cooperative	Michigan	US	MacDonald Public Library
suburbancoopmi	Suburban Library Cooperative	Michigan	US	Mount Clemens Public Library
suburbancoopmi	Suburban Library Cooperative	Michigan	US	Ray Township Public Library
suburbancoopmi	Suburban Library Cooperative	Michigan	US	Romeo District Library
suburbancoopmi	Suburban Library Cooperative	Michigan	US	Roseville Public Library
suburbancoopmi	Suburban Library Cooperative	Michigan	US	Shelby Township Library
suburbancoopmi	Suburban Library Cooperative	Michigan	US	St. Clair Shores Public Library
suburbancoopmi	Suburban Library Cooperative	Michigan	US	Sterling Heights Public Library
suburbancoopmi	Suburban Library Cooperative	Michigan	US	Utica Public Library
suburbancoopmi	Suburban Library Cooperative	Michigan	US	Warren Public Library
newtonga	Newton County Library	Georgia	US	Covington Branch Library
newtonga	Newton County Library	Georgia	US	Newborn Library Service Outlet
newtonga	Newton County Library	Georgia	US	Porter Memorial Branch Library
indyinch	Indianapolis Public Library Children	Indiana	US	Arlington High School
indyinch	Indianapolis Public Library Children	Indiana	US	Beech Grove Public Library
indyinch	Indianapolis Public Library Children	Indiana	US	Brebeuf Jesuit Preparatory School
indyinch	Indianapolis Public Library Children	Indiana	US	Brightwood Library
indyinch	Indianapolis Public Library Children	Indiana	US	Building Blocks Academy
indyinch	Indianapolis Public Library Children	Indiana	US	Cardinal Ritter High School Library
indyinch	Indianapolis Public Library Children	Indiana	US	Cathedral High School Library
indyinch	Indianapolis Public Library Children	Indiana	US	Central Catholic School
indyinch	Indianapolis Public Library Children	Indiana	US	Central Library
indyinch	Indianapolis Public Library Children	Indiana	US	Christel House Academy
indyinch	Indianapolis Public Library Children	Indiana	US	Christel House West
indyinch	Indianapolis Public Library Children	Indiana	US	Christel House South (K-12)
indyinch	Indianapolis Public Library Children	Indiana	US	College Avenue Library
indyinch	Indianapolis Public Library Children	Indiana	US	Covenant Christian High School Library
indyinch	Indianapolis Public Library Children	Indiana	US	Decatur Central H. S. Media Center
indyinch	Indianapolis Public Library Children	Indiana	US	Decatur Library
indyinch	Indianapolis Public Library Children	Indiana	US	Eagle Library
indyinch	Indianapolis Public Library Children	Indiana	US	East 38th Street Library
indyinch	Indianapolis Public Library Children	Indiana	US	East Washington Library
indyinch	Indianapolis Public Library Children	Indiana	US	Eiteljorg Museum Library
indyinch	Indianapolis Public Library Children	Indiana	US	Enlace Academy
indyinch	Indianapolis Public Library Children	Indiana	US	Fountain Square Library
indyinch	Indianapolis Public Library Children	Indiana	US	Franklin Road Library
indyinch	Indianapolis Public Library Children	Indiana	US	Gambold Preparatory Magnet High School
indyinch	Indianapolis Public Library Children	Indiana	US	Garfield Park Library
indyinch	Indianapolis Public Library Children	Indiana	US	Glendale Library
indyinch	Indianapolis Public Library Children	Indiana	US	Haughville Library
indyinch	Indianapolis Public Library Children	Indiana	US	Heritage Christian Elm School Library
indyinch	Indianapolis Public Library Children	Indiana	US	Heritage Christian H. S. Library
indyinch	Indianapolis Public Library Children	Indiana	US	Herron High School
indyinch	Indianapolis Public Library Children	Indiana	US	Holy Angels School
indyinch	Indianapolis Public Library Children	Indiana	US	Holy Cross Central School
indyinch	Indianapolis Public Library Children	Indiana	US	Holy Cross Lutheran Community
indyinch	Indianapolis Public Library Children	Indiana	US	Holy Cross Lutheran School
indyinch	Indianapolis Public Library Children	Indiana	US	Ind. School for the Deaf Alumni Hall
indyinch	Indianapolis Public Library Children	Indiana	US	Indianapolis Museum of Art Library
indyinch	Indianapolis Public Library Children	Indiana	US	InfoZone
indyinch	Indianapolis Public Library Children	Indiana	US	IPS Newcomer Program
indyinch	Indianapolis Public Library Children	Indiana	US	Irvington Library
indyinch	Indianapolis Public Library Children	Indiana	US	Lawrence Library
indyinch	Indianapolis Public Library Children	Indiana	US	LT Amy Beverland
indyinch	Indianapolis Public Library Children	Indiana	US	LT Belzer Middle School
indyinch	Indianapolis Public Library Children	Indiana	US	LT Brook Park
indyinch	Indianapolis Public Library Children	Indiana	US	LT Crestview
indyinch	Indianapolis Public Library Children	Indiana	US	LT Fall Creek Valley Middle School
indyinch	Indianapolis Public Library Children	Indiana	US	LT Forest Glen
indyinch	Indianapolis Public Library Children	Indiana	US	LT Harrison Hill
indyinch	Indianapolis Public Library Children	Indiana	US	LT Indian Creek
indyinch	Indianapolis Public Library Children	Indiana	US	LT Lawrence Central
indyinch	Indianapolis Public Library Children	Indiana	US	LT Lawrence North
indyinch	Indianapolis Public Library Children	Indiana	US	LT Mary Evelyn Castle
indyinch	Indianapolis Public Library Children	Indiana	US	LT Skiles Test
indyinch	Indianapolis Public Library Children	Indiana	US	LT Sunnyside
indyinch	Indianapolis Public Library Children	Indiana	US	LT Winding Ridge
indyinch	Indianapolis Public Library Children	Indiana	US	Michigan Road
indyinch	Indianapolis Public Library Children	Indiana	US	Nativity Catholic School
indyinch	Indianapolis Public Library Children	Indiana	US	Nora Library
indyinch	Indianapolis Public Library Children	Indiana	US	Oaks Academy Middle School
indyinch	Indianapolis Public Library Children	Indiana	US	Oaks Academy, Brookside
indyinch	Indianapolis Public Library Children	Indiana	US	Oaks Academy, Fall Creek
indyinch	Indianapolis Public Library Children	Indiana	US	Our Lady of Lourdes Catholic School
indyinch	Indianapolis Public Library Children	Indiana	US	Outreach Service Section
indyinch	Indianapolis Public Library Children	Indiana	US	Padua Academy
indyinch	Indianapolis Public Library Children	Indiana	US	Pike Library
indyinch	Indianapolis Public Library Children	Indiana	US	PLAC Card
indyinch	Indianapolis Public Library Children	Indiana	US	Providence Cristo Rey High School
indyinch	Indianapolis Public Library Children	Indiana	US	Roncalli High School
indyinch	Indianapolis Public Library Children	Indiana	US	Saint Joan of Arc School
indyinch	Indianapolis Public Library Children	Indiana	US	Saint Matthew's Catholic School
indyinch	Indianapolis Public Library Children	Indiana	US	Saint Philip Neri School
indyinch	Indianapolis Public Library Children	Indiana	US	Saint Richard's Episcopal
indyinch	Indianapolis Public Library Children	Indiana	US	Shortridge High School
indyinch	Indianapolis Public Library Children	Indiana	US	Southport Library
indyinch	Indianapolis Public Library Children	Indiana	US	Spades Park Library
indyinch	Indianapolis Public Library Children	Indiana	US	St. Anthony Catholic School
indyinch	Indianapolis Public Library Children	Indiana	US	St. Barnabas Catholic School
indyinch	Indianapolis Public Library Children	Indiana	US	Warren Library
indyinch	Indianapolis Public Library Children	Indiana	US	Wayne Library
indyinch	Indianapolis Public Library Children	Indiana	US	West Indianapolis Library
indyin	Indianapolis Public Library	Indiana	US	Arlington High School
indyin	Indianapolis Public Library	Indiana	US	Beech Grove Public Library
indyin	Indianapolis Public Library	Indiana	US	Brebeuf Jesuit Preparatory School
indyin	Indianapolis Public Library	Indiana	US	Brightwood Library
indyin	Indianapolis Public Library	Indiana	US	Building Blocks Academy
indyin	Indianapolis Public Library	Indiana	US	Cardinal Ritter High School Library
indyin	Indianapolis Public Library	Indiana	US	Cathedral High School Library
indyin	Indianapolis Public Library	Indiana	US	Central Catholic School
indyin	Indianapolis Public Library	Indiana	US	Central Library
indyin	Indianapolis Public Library	Indiana	US	Christel House Academy
indyin	Indianapolis Public Library	Indiana	US	Christel House West
indyin	Indianapolis Public Library	Indiana	US	Christel House South (K-12)
indyin	Indianapolis Public Library	Indiana	US	College Avenue Library
indyin	Indianapolis Public Library	Indiana	US	Covenant Christian High School Library
indyin	Indianapolis Public Library	Indiana	US	Decatur Central H. S. Media Center
indyin	Indianapolis Public Library	Indiana	US	Decatur Library
indyin	Indianapolis Public Library	Indiana	US	Eagle Library
indyin	Indianapolis Public Library	Indiana	US	East 38th Street Library
indyin	Indianapolis Public Library	Indiana	US	East Washington Library
indyin	Indianapolis Public Library	Indiana	US	Eiteljorg Museum Library
indyin	Indianapolis Public Library	Indiana	US	Enlace Academy
indyin	Indianapolis Public Library	Indiana	US	Fountain Square Library
indyin	Indianapolis Public Library	Indiana	US	Franklin Road Library
indyin	Indianapolis Public Library	Indiana	US	Gambold Preparatory Magnet High School
indyin	Indianapolis Public Library	Indiana	US	Garfield Park Library
indyin	Indianapolis Public Library	Indiana	US	Glendale Library
indyin	Indianapolis Public Library	Indiana	US	Haughville Library
indyin	Indianapolis Public Library	Indiana	US	Heritage Christian Elm School Library
indyin	Indianapolis Public Library	Indiana	US	Heritage Christian H. S. Library
indyin	Indianapolis Public Library	Indiana	US	Herron High School
indyin	Indianapolis Public Library	Indiana	US	Holy Angels School
