Library Name	Title	RBID	Issue Date	Remaining Circs	Active Issues
8080 Test Library	Food & Home Entertaining	RBZ0000926	03/01/2020	247499	14
8080 Test Library	Food and Travel	RBZ0010075	10/17/2019	49500	3
8080 Test Library	Food Gardening	RBZ0005405	10/01/2012	247500	1
8080 Test Library	Food Heaven	RBZ0005046	04/01/2020	247499	15
8080 Test Library	Food Ideas	RBZ0003454	05/01/2012	247500	1
8080 Test Library	Food Network Magazine	RBZ0000383	03/01/2020	49499	12
8080 Test Library	Food To Love	RBZ0009312	01/01/2020	247500	12
8080 Test Library	FOODIE	RBZ0009079	12/01/2019	247500	4
8080 Test Library	Football	RBZ0006426	07/01/2014	247500	1
8080 Test Library	Forbes - España	RBZ0006010	03/01/2020	247499	12
8080 Test Library	Forbes Africa	RBZ0005907	03/01/2020	247499	13
8080 Test Library	Forbes Africa Nelson Mandela Tribute Issue	RBZ0006779	12/01/2013	247500	1
8080 Test Library	Forbes México	RBZ0006275	02/01/2020	247499	14
8080 Test Library	Forbes Russia	RBZ0002823	03/01/2020	247499	14
8080 Test Library	Forbes Woman	RBZ0003030	12/01/2019	247500	6
8080 Test Library	Form	RBZ0008808	06/01/2016	247500	1
8080 Test Library	Fortean Times	RBZ0000386	02/20/2020	247499	16
8080 Test Library	Fortean Times MythConceptions	RBZ0006341	07/01/2013	247500	1
8080 Test Library	Fortean Times Paranormal Handbook	RBZ0000387	03/01/2011	247500	1
8080 Test Library	Fortean Times: Book of Strange Deaths	RBZ0003740	08/01/2011	247500	1
8080 Test Library	Fortean Times: It Happened to Me	RBZ0003827	10/01/2013	247500	1
8080 Test Library	Fortean Times: It Happened To Me Vol. 1	RBZ0002060	01/01/2010	247500	1
8080 Test Library	Fortean Times: It Happened To Me Vol.3	RBZ0002578	10/01/2010	247500	1
8080 Test Library	ForteanTimes: It Happened to Me vol.2	RBZ0003161	04/01/2011	247500	1
8080 Test Library	Fortune México	RBZ0010035	03/01/2020	247500	15
8080 Test Library	Fotogramas	RBZ0003837	03/01/2020	247499	14
8080 Test Library	Four Wheeler	RBZ0000388	04/01/2020	247499	14
8080 Test Library	FourFourTwo A-League Grand Final Programme	RBZ0006072	05/01/2015	247500	1
8080 Test Library	FourFourTwo Legends: The Interviews	RBZ0005530	11/01/2012	99000	1
8080 Test Library	FourFourTwo UK	RBZ0003107	04/01/2020	98999	16
8080 Test Library	Foxtel Magazine	RBZ0009841	03/01/2020	247499	14
8080 Test Library	Frame	RBZ0002912	03/01/2020	247499	7
8080 Test Library	France Dimanche	RBZ0009665	03/06/2020	247500	63
8080 Test Library	France Dimanche Hors-Série	RBZ0008771	03/01/2019	247500	2
8080 Test Library	frankie Magazine	RBZ0001631	03/01/2020	247500	7
8080 Test Library	Fred Dibnah's World of Steam	RBZ0002226	07/27/2010	247500	1
8080 Test Library	Futbol Total	RBZ0010138	03/01/2020	247500	15
8080 Test Library	Future Music	RBZ0000395	04/01/2020	49499	16
8080 Test Library	Gadgets & Gizmos	RBZ0002420	12/01/2019	247500	13
8080 Test Library	Gala	RBZ0009114	03/05/2020	247499	61
8080 Test Library	Games Radar presents: The Ultimate Guide to Sci-Fi Shooters	RBZ0008503	01/01/2016	247500	1
8080 Test Library	Games World of Puzzles	RBZ0000398	04/01/2020	247500	10
8080 Test Library	GamesMaster Presents 2011 Shooter Special	RBZ0003627	07/01/2011	49500	1
8080 Test Library	GamesMaster Presents Sonic	RBZ0003626	07/01/2011	49500	1
8080 Test Library	GamesMaster Presents: Mario 25th Anniversary	RBZ0003628	07/01/2011	49500	1
8080 Test Library	GamesMaster Presents: Nintendo 3DS	RBZ0003629	07/01/2011	49500	1
8080 Test Library	Ganoderma 健康靈芝	RBZ0001726	12/31/2019	247500	5
8080 Test Library	GarageBand – The Ultimate Guide	RBZ0003746	08/01/2011	49500	1
8080 Test Library	Garden & Gun	RBZ0010228	02/01/2020	Unlimited	7
8080 Test Library	Garden Gate	RBZ0010014	03/01/2020	247500	7
8080 Test Library	Garden Railways	RBZ0000403	01/13/2020	247499	5
8080 Test Library	The Gardener Magazine	RBZ0006326	03/01/2020	247499	14
8080 Test Library	Gardening Australia	RBZ0000404	03/01/2020	247499	14
8080 Test Library	Gardening the Easy Way	RBZ0000405	02/01/2012	49500	1
8080 Test Library	Gardens Illustrated : Pots of Style	RBZ0008733	03/19/2019	247500	2
8080 Test Library	Gardens Illustrated Magazine	RBZ0002501	03/01/2020	247499	16
8080 Test Library	Gas Engine Magazine	RBZ0001879	02/01/2020	49500	7
8080 Test Library	Gavroche	RBZ0009668	01/01/2019	247500	1
8080 Test Library	Gente	RBZ0005984	03/14/2020	19799	61
8080 Test Library	Gentleman España	RBZ0007641	03/01/2020	247499	14
8080 Test Library	Gentlemen Drive	RBZ0001994	01/15/2020	247500	3
8080 Test Library	GEO	RBZ0009115	03/01/2020	247499	14
8080 Test Library	GEO EPOCHE	RBZ0009116	02/01/2020	247499	7
8080 Test Library	GEO Epoche Edition	RBZ0009117	09/01/2019	247500	2
8080 Test Library	GEO Epoche Panorama	RBZ0009128	09/01/2019	247500	2
8080 Test Library	GEO Saison	RBZ0009118	03/01/2020	247499	14
8080 Test Library	GEO Saison Extra	RBZ0009131	01/01/2020	247500	3
8080 Test Library	Geo Special	RBZ0009119	01/01/2020	247500	7
8080 Test Library	GEO Wissen	RBZ0009129	02/01/2020	247499	5
8080 Test Library	GEOkompakt	RBZ0009120	03/01/2020	247499	5
8080 Test Library	GEOlino	RBZ0009098	03/01/2020	247499	16
8080 Test Library	GEOlino Extra	RBZ0009099	02/01/2020	247499	7
8080 Test Library	GEOmini	RBZ0009100	03/01/2020	247499	16
8080 Test Library	George Lucas: The Ultimate Celebration	RBZ0007953	04/01/2015	49500	1
8080 Test Library	Get Creative!	RBZ0007954	04/01/2015	49500	1
8080 Test Library	Get into Golf	RBZ0007610	09/01/2014	49500	1
8080 Test Library	Get into Road Cycling 2016	RBZ0008708	01/01/2018	247500	1
8080 Test Library	Get Started in 3D	RBZ0008374	08/01/2014	49500	1
8080 Test Library	Get Your body Back	RBZ0006629	09/01/2013	247500	1
8080 Test Library	Getaway	RBZ0002330	03/01/2020	247499	14
8080 Test Library	Getting Started in Digital Photography	RBZ0005846	02/01/2013	247500	1
8080 Test Library	Getting Started in Digital Photography 5	RBZ0006898	11/01/2014	247500	1
8080 Test Library	Getting Started in Digital SLR Photography 2nd ed	RBZ0002812	12/15/2010	247500	1
8080 Test Library	Getting Started in DSLR Photography	RBZ0002328	07/01/2010	247500	1
8080 Test Library	Getting Started in DSLR Photography 3	RBZ0004180	12/01/2011	247500	1
8080 Test Library	GHEDDAFI La fine di un dittatore	RBZ0004000	11/01/2011	247500	1
8080 Test Library	Giardini	RBZ0001495	03/01/2019	247500	3
8080 Test Library	Girlfriend Australia	RBZ0000409	04/01/2020	247499	5
8080 Test Library	Girls' World	RBZ0008601	03/01/2020	49500	8
8080 Test Library	Giro d’Italia Official 2011 Guide	RBZ0003415	05/01/2011	49500	1
8080 Test Library	Glamour España	RBZ0004658	03/01/2020	247499	14
8080 Test Library	Glamour France	RBZ0001703	02/01/2020	247499	7
8080 Test Library	Glamour Magazin (D)	RBZ0004532	04/01/2020	9900	15
8080 Test Library	Glamour Russia	RBZ0002264	03/01/2020	247500	14
8080 Test Library	Glamour South Africa	RBZ0006006	03/01/2020	247499	12
8080 Test Library	Glamour Style Book	RBZ0008616	08/01/2017	247500	1
8080 Test Library	Gli Speciali di Focus Junior	RBZ0007941	05/01/2015	19800	1
8080 Test Library	Gli speciali di Focus Storia Grecia	RBZ0004343	02/01/2012	19800	1
8080 Test Library	Gli speciali di Focus Storia: ETRUSCHI E POPOLI ITALICI	RBZ0006367	07/01/2013	19800	1
8080 Test Library	Gli speciali di Focus Storia: Fascismo	RBZ0004766	05/10/2012	19800	1
8080 Test Library	Gli Speciali di Focus Storia: Il novecento in Italia	RBZ0008435	12/01/2014	247500	1
8080 Test Library	Gli speciali di Focus Storia: Lirica	RBZ0006196	05/01/2013	19800	1
8080 Test Library	Gli speciali di Focus Storia: Medioevo	RBZ0004169	12/01/2011	19800	1
8080 Test Library	Gli speciali di Focus Storia: Rinascimento	RBZ0005474	11/01/2012	19800	1
8080 Test Library	Gli speciali di Focus Storia: Risorgimento	RBZ0006704	10/01/2013	19800	1
8080 Test Library	Global Family Monthly 未來 Family	RBZ0009951	03/03/2020	247500	7
8080 Test Library	Global Tourism Vision 旅@天下	RBZ0006293	02/13/2020	247500	13
8080 Test Library	Global Views Monthly 遠見雜誌	RBZ0005191	03/01/2020	247499	14
8080 Test Library	Globe	RBZ0005758	03/16/2020	49500	63
8080 Test Library	Gluten-Free Living	RBZ0000412	03/01/2020	247500	7
8080 Test Library	Go Classic	RBZ0008067	06/01/2015	247500	1
8080 Test Library	go Namibia	RBZ0000946	05/24/2018	247500	1
8080 Test Library	Go Travel New Zealand	RBZ0007903	01/01/2020	247500	4
8080 Test Library	go!	RBZ0000947	03/01/2020	247499	15
8080 Test Library	go! Botswana Guide 2016	RBZ0009008	11/01/2017	247500	1
8080 Test Library	go! Camp and Cook	RBZ0007487	06/01/2014	247500	1
8080 Test Library	Go! Drakensberg	RBZ0007515	06/01/2014	247500	1
8080 Test Library	Go! Kgalagadi	RBZ0000948	06/15/2013	247500	1
8080 Test Library	go! Mozambique	RBZ0000949	06/15/2012	247500	1
8080 Test Library	Go! Photography	RBZ0000950	11/01/2015	247500	1
8080 Test Library	go! Platteland	RBZ0006487	09/01/2020	247499	5
8080 Test Library	go! Real Food	RBZ0006488	09/01/2014	247500	1
8080 Test Library	Go! Take Better Photos	RBZ0008295	11/01/2015	247500	1
8080 Test Library	GoGo XinTaiwan 走走系列	RBZ0010026	03/03/2020	247500	8
8080 Test Library	Golden Bridge Monthly 台商月刊	RBZ0005332	01/17/2020	247500	13
8080 Test Library	Goldmine	RBZ0010202	04/01/2020	49500	14
8080 Test Library	Golf Australia	RBZ0000415	03/01/2020	247499	14
8080 Test Library	Golf Digest	RBZ0005635	03/01/2020	49500	13
8080 Test Library	Golf Digest 高爾夫文摘	RBZ0003543	03/05/2020	247500	13
8080 Test Library	Golf Magazine	RBZ0007438	03/01/2020	49500	13
8080 Test Library	Golf Monthly	RBZ0000416	04/01/2020	247499	16
8080 Test Library	Golf Tips	RBZ0000417	03/01/2020	247500	7
8080 Test Library	Golf Vacations Malaysia	RBZ0010166	10/01/2019	247500	4
8080 Test Library	Golf World	RBZ0007878	04/01/2020	49499	16
8080 Test Library	Good	RBZ0001328	12/09/2019	247500	4
8080 Test Library	Good Food Eat well, Healthy	RBZ0000418	02/01/2012	247500	1
8080 Test Library	Good Food Festive Collection	RBZ0000419	11/01/2011	247500	1
8080 Test Library	Good Health	RBZ0005115	03/01/2020	247499	14
8080 Test Library	Good Health Choices Magazine NZ	RBZ0008901	03/01/2020	247499	14
8080 Test Library	Good Housekeeping	RBZ0000420	03/01/2020	49499	13
8080 Test Library	Good Housekeeping All-time favourite Summer Cookbook	RBZ0000421	01/01/2010	247500	1
8080 Test Library	Good Housekeeping Anti-Aging Special 2014	RBZ0008395	09/01/2014	247500	1
8080 Test Library	Good Housekeeping Christmas Collection	RBZ0006662	10/01/2016	247500	1
8080 Test Library	Good Housekeeping Christmas Cookbook	RBZ0002635	10/01/2010	247500	1
8080 Test Library	Good Housekeeping Christmas Cookbook	RBZ0000422	10/01/2011	247500	1
8080 Test Library	Good Housekeeping Look Younger Live Longer	RBZ0008060	05/01/2015	247500	1
8080 Test Library	Good Housekeeping South Africa	RBZ0000930	03/01/2020	247499	10
8080 Test Library	Good Housekeeping UK	RBZ0000423	02/01/2020	247499	16
8080 Test Library	The Good Life	RBZ0003944	02/01/2020	247499	6
8080 Test Library	The Good Life Best Of Photos	RBZ0007669	10/01/2015	247500	1
8080 Test Library	The Good Life HS Speciale Rio	RBZ0008824	11/30/2019	247500	2
8080 Test Library	Good Organic Gardening	RBZ0000929	03/01/2020	247499	7
8080 Test Library	GoodHomes : The Décor Alphabet	RBZ0005738	01/01/2013	49500	1
8080 Test Library	GoodHomes India	RBZ0003710	03/01/2020	49499	15
8080 Test Library	GoodHomes India- Lighting Special	RBZ0005379	10/01/2012	49500	1
8080 Test Library	Google Technology Tips Guide	RBZ0007955	05/01/2015	49500	1
8080 Test Library	Google Tips & Tricks	RBZ0005423	10/01/2016	99000	1
8080 Test Library	Google Tips & Tricks Vol 1	RBZ0005011	07/03/2012	99000	1
8080 Test Library	GoPro For Beginners	RBZ0008828	06/01/2016	247500	1
8080 Test Library	GoPro The Complete Manual	RBZ0008178	10/01/2016	99000	1
8080 Test Library	Gothic Halloween: A Scary Adult Coloring Book	RBZ0008793	07/01/2016	247500	1
8080 Test Library	Gourmet Kitchen Planner	RBZ0000426	07/01/2012	247500	1
8080 Test Library	Gourmet Traveller	RBZ0006979	03/01/2020	247499	13
8080 Test Library	GP Racing	RBZ0005130	03/01/2020	247499	6
8080 Test Library	GQ	RBZ0005575	03/01/2020	49499	12
8080 Test Library	GQ Australia	RBZ0000427	01/01/2020	247500	7
8080 Test Library	GQ España	RBZ0004663	02/25/2020	247499	13
8080 Test Library	GQ France	RBZ0001704	03/01/2020	247499	12
8080 Test Library	GQ India	RBZ0002617	03/01/2020	247499	15
8080 Test Library	GQ India - The Watch Manual 2014	RBZ0008412	10/01/2014	247500	1
8080 Test Library	GQ India-Smart Men Guides	RBZ0008276	10/01/2015	247500	1
8080 Test Library	GQ Italia	RBZ0005062	03/01/2020	19799	13
8080 Test Library	GQ JAPAN	RBZ0002633	02/25/2020	247499	12
8080 Test Library	GQ L'essentiel du style	RBZ0005413	10/01/2017	247500	1
8080 Test Library	GQ Latin America	RBZ0005160	03/01/2020	247499	13
8080 Test Library	GQ Life	RBZ0009863	08/01/2017	247500	1
8080 Test Library	GQ Magazin (D)	RBZ0004533	03/01/2020	9900	14
8080 Test Library	GQ Mexico	RBZ0005156	03/01/2020	247499	13
8080 Test Library	GQ Russia	RBZ0002262	03/01/2020	247500	14
8080 Test Library	GQ South Africa	RBZ0005947	03/01/2020	247499	12
8080 Test Library	GQ Style	RBZ0008772	09/05/2019	49500	2
8080 Test Library	GQ Style Germany	RBZ0005211	01/01/2019	9900	2
8080 Test Library	GQ Style México	RBZ0010154	08/26/2019	247500	2
8080 Test Library	GQ Style Russia	RBZ0002265	09/01/2019	247500	2
8080 Test Library	GQ Style South Africa	RBZ0006313	10/01/2019	247500	1
8080 Test Library	GQ 智族	RBZ0005124	02/20/2020	247499	14
8080 Test Library	GQ 瀟灑國際中文版	RBZ0004435	03/06/2020	247500	15
8080 Test Library	Gramophone Magazine	RBZ0000431	03/01/2020	247500	15
8080 Test Library	Grand Designs Australia	RBZ0004746	01/01/2020	247500	7
8080 Test Library	Grandes Espacios	RBZ0001218	03/01/2020	247499	13
8080 Test Library	Granny Square Collection	RBZ0008829	07/01/2016	247500	1
8080 Test Library	Grazia	RBZ0007879	03/09/2020	49500	60
8080 Test Library	Grazia France	RBZ0004642	03/06/2020	247499	54
8080 Test Library	Grazia Hors-Série Homme	RBZ0009038	09/01/2017	247500	1
8080 Test Library	Great Adventures	RBZ0008995	10/01/2016	247500	1
8080 Test Library	Great Australian Quilts	RBZ0004168	10/01/2019	247500	1
8080 Test Library	Great British Greenlanes	RBZ0008895	07/01/2016	49500	1
8080 Test Library	Great Destination Weddings	RBZ0005262	04/10/2019	247500	1
8080 Test Library	Great Scale Modeling 2017	RBZ0009911	10/01/2017	247500	1
8080 Test Library	Great Trains Freight	RBZ0009910	10/01/2017	247500	1
8080 Test Library	Great Trains Heartland	RBZ0009890	03/01/2017	247500	1
8080 Test Library	Great Walks	RBZ0008608	02/01/2020	247500	8
8080 Test Library	Great War Scale Modeling	RBZ0010222	10/17/2018	49500	1
8080 Test Library	The Greatest Girls of ZOO	RBZ0008897	07/01/2016	49500	1
8080 Test Library	The Greatest iPhone Apps Ever!	RBZ0004888	05/25/2012	99000	1
8080 Test Library	The Greatest Sci-Fi Films_TV of All Time Revised Edition	RBZ0005353	10/01/2012	99000	1
8080 Test Library	Green Entrepreneur	RBZ0010196	12/03/2019	49500	4
8080 Test Library	Green Living Guide	RBZ0000433	02/12/2010	247500	1
8080 Test Library	Green Magazine	RBZ0010129	03/01/2020	247500	8
8080 Test Library	Gripped: The Climbing Magazine	RBZ0001304	02/01/2020	49499	7
8080 Test Library	Grit	RBZ0000435	03/01/2020	247499	7
8080 Test Library	GRIT Country Skills Series	RBZ0000436	01/17/2020	247499	5
8080 Test Library	Grow to Eat	RBZ0008566	02/20/2020	247499	4
8080 Test Library	Growing Vegetables is Fun	RBZ0001858	09/01/2009	247500	1
8080 Test Library	Guerres & Histoires	RBZ0004724	02/01/2020	247499	7
8080 Test Library	Guerres & Histoires Hors Série	RBZ0008846	11/06/2019	247500	3
8080 Test Library	Guía Pueblos Mágicos	RBZ0005257	09/01/2012	247500	1
8080 Test Library	Guida Alle Aree di Sosta Italia	RBZ0003074	09/01/2019	247500	1
8080 Test Library	Guide to Classic Land Rovers	RBZ0008900	07/01/2016	49500	1
8080 Test Library	Guide to Commuting	RBZ0003014	05/04/2011	49500	1
8080 Test Library	Guideposts	RBZ0000439	03/01/2020	247500	12
8080 Test Library	Guitar For Beginners Revised Edition	RBZ0005305	03/01/2017	99000	1
8080 Test Library	The Guitar Magazine	RBZ0000440	04/01/2020	247499	15
8080 Test Library	Guitar Player	RBZ0000441	03/01/2020	247499	15
8080 Test Library	Guitar Techniques	RBZ0000442	04/01/2020	49499	15
8080 Test Library	Guitar World	RBZ0010162	04/01/2020	247500	15
8080 Test Library	Guitarist	RBZ0000443	02/29/2020	49499	16
8080 Test Library	Guitarist Guide To Effects Pedals (2015 Edition)	RBZ0007824	02/01/2015	49500	1
8080 Test Library	Guitarist Presents - 100 Great Guitars	RBZ0006694	10/01/2013	49500	1
8080 Test Library	Guitarist Presents - 100 Guitar Heroes	RBZ0006693	10/01/2013	49500	1
8080 Test Library	Guitarist Presents - Blues Guitar Heroes	RBZ0006734	10/01/2013	49500	1
8080 Test Library	Guitarist Presents - Buy & Play The Acoustic Guitar	RBZ0006692	10/01/2013	49500	1
8080 Test Library	Guitarist Presents - Guide To Effects Pedals	RBZ0006675	10/01/2013	49500	1
8080 Test Library	Guitarist Presents Acoustic: Autumn	RBZ0008979	10/28/2019	247500	1
8080 Test Library	Guitarist Presents Acoustic: Spring	RBZ0008635	05/13/2019	247500	1
8080 Test Library	Guitarist Presents Acoustic: Winter	RBZ0009210	02/01/2018	49500	1
8080 Test Library	Guitarist Presents: Blues	RBZ0009209	06/01/2017	49500	1
8080 Test Library	Guitarist Presents: Gibson Les Paul Handbook	RBZ0009313			0
8080 Test Library	Guitarist Presents: Guitar Gods	RBZ0008961	10/01/2016	247500	1
8080 Test Library	Guitarist Presents: Historic Hardware	RBZ0009222	03/01/2017	49500	1
8080 Test Library	Gun Digest	RBZ0005995	03/01/2020	49499	20
8080 Test Library	Gun Dog	RBZ0009281	03/01/2020	49499	8
8080 Test Library	Guns & Ammo	RBZ0009288	04/01/2020	49499	15
8080 Test Library	Guns of the Old West	RBZ0010186	01/01/2020	49500	4
8080 Test Library	H&F Improve your sleep in 14 days	RBZ0009296	04/01/2017	247500	1
8080 Test Library	The Hacker's Manual 2012	RBZ0005407	10/01/2012	49500	1
8080 Test Library	The Hackers Manual 2015	RBZ0007699	10/01/2015	49500	1
8080 Test Library	Halo: The Master Chief Story	RBZ0007628	10/01/2014	49500	1
8080 Test Library	Handcrafted Jewelry	RBZ0000444	09/01/2012	247500	1
8080 Test Library	Handguns	RBZ0009282	04/01/2020	49499	7
8080 Test Library	Handmade Celebrations	RBZ0008317	08/01/2014	247500	1
8080 Test Library	Handmade Christmas	RBZ0008214	10/01/2015	247500	1
8080 Test Library	Handmade for Babies	RBZ0007604	09/01/2014	247500	1
8080 Test Library	Handmade Fun for Kids	RBZ0008318	08/01/2014	247500	1
8080 Test Library	Handmade Weddings	RBZ0007290	04/01/2016	247500	1
8080 Test Library	Handwerk Idees	RBZ0008188	07/01/2015	247500	1
8080 Test Library	Handwoven	RBZ0000445	03/01/2020	49499	6
8080 Test Library	Harper's Bazaar	RBZ0000447	03/01/2020	49499	12
8080 Test Library	Harper's Bazaar - Mexico	RBZ0000448	03/01/2020	247499	12
8080 Test Library	Harper's Bazaar Art	RBZ0006690	10/01/2013	247500	1
8080 Test Library	Harper's Bazaar Australia	RBZ0005127	04/01/2020	247499	12
8080 Test Library	Harper's Bazaar India	RBZ0004039	01/01/2020	247500	11
8080 Test Library	Harper's Bazaar Singapore	RBZ0006064	03/01/2020	247499	14
8080 Test Library	Harper's BAZAAR Taiwan	RBZ0008556	02/12/2020	247500	14
8080 Test Library	Harper's Bazaar UK	RBZ0000449	04/01/2020	247499	15
8080 Test Library	Harper's Magazine	RBZ0000450	03/01/2020	49499	14
8080 Test Library	Harper’s Bazaar España	RBZ0002608	03/01/2020	247499	14
8080 Test Library	Harper’s Bazaar India-Iconic! Ideas & Inspirations Behind The World’s Biggest Brand	RBZ0009851	06/01/2017	247500	1
8080 Test Library	Harrowsmith	RBZ0010001	03/01/2020	Unlimited	5
8080 Test Library	Harvard Business Review Brasil	RBZ0007443	01/01/2020	247500	13
8080 Test Library	Harvest 豐年雜誌	RBZ0009953	02/14/2020	247500	14
8080 Test Library	Häuser	RBZ0009058	02/01/2020	247499	8
8080 Test Library	Hawaii Fishing News	RBZ0010215	03/01/2020	49500	14
8080 Test Library	Health & Fitness	RBZ0000453	03/01/2020	247499	15
