For Period: from 01/01/2017 to 01/01/2017
Title	Barcode	Email	Library	RBID	Checkouts	Time Period	Current Issue Default	Status	Checkout Date	Issue Date
Dinner on a Dollar				RBZ0006157	0	Annually	Unlimited	Inactive		
Best of Cottage Style				RBZ0006158	0	Annually	Unlimited	Inactive		
Shape - June 2013				RBZ0006159	0	Annually	Unlimited	Inactive		
USA TODAY magazines				RBZ0006162	0	Annually	Unlimited	Inactive		
Buyer guide for Karaoke 卡拉OK採購指南				RBZ0006164	0	Annually	Unlimited	Inactive		
Andy Warhol's Interview				RBZ0006165	0	Annually	Unlimited	Inactive		
TRAINS OF THE 1950s				RBZ0006169	0	Annually	Unlimited	Inactive		
Start Up: The Life and Lessons of a Serial Entrepreneur				RBZ0006170	0	Annually	Unlimited	Inactive		
Auto Moto				RBZ0006172	0	Annually	Unlimited	Inactive		
Be				RBZ0006173	0	Annually	Unlimited	Inactive		
Campagne Décoration				RBZ0006174	0	Annually	Unlimited	Inactive		
Infobébés				RBZ0006181	0	Annually	Unlimited	Inactive		
Le Journal de la Maison				RBZ0006183	0	Annually	Unlimited	Inactive		
Maison & Travaux				RBZ0006184	0	Annually	Unlimited	Inactive		
Psychologies Magazine France				RBZ0006189	0	Annually	Unlimited	Inactive		
Shanken's Impact Newsletter				RBZ0006194	0	Annually	Unlimited	Inactive		
Smile and Beat Your Own Path 微笑走出自己的路				RBZ0006195	0	Annually	Unlimited	Inactive		
ニコンD7100完全ガイド				RBZ0006199	0	Annually	Unlimited	Inactive		
Stitch Craft Create UK				RBZ0006201	0	Annually	Unlimited	Inactive		
flick!free				RBZ0006203	0	Annually	Unlimited	Inactive		
写真がかわいくなる デジタル一眼 魔法の撮り方ブック				RBZ0006207	0	Annually	Unlimited	Inactive		
OK! Magazine - Jun-03-13				RBZ0006208	0	Annually	Unlimited	Inactive		
できるポケット＋ GALAXY S4				RBZ0006209	0	Annually	Unlimited	Inactive		
できるポケット docomo AQUOS PHONE ZETA SH-06E スマートに使いこなす基本＆活用ワザ 150				RBZ0006210	0	Annually	Unlimited	Inactive		
Canadian Cycling Magazine				RBZ0006212	0	Annually	Unlimited	Inactive		
The Red Bulletin Schweiz				RBZ0006216	0	Annually	Unlimited	Inactive		
できるポケット Facebook スマートに使いこなす基本＆活用ワザ 210 増補改訂3版				RBZ0006219	0	Annually	Unlimited	Inactive		
できるPhotoshop Elements 11 Windows 8/7/Vista/XP&Mac OS X対応				RBZ0006220	0	Annually	Unlimited	Inactive		
ML30s エムエル・サーティーズ				RBZ0006221	0	Annually	Unlimited	Inactive		
ＮＨＫ 趣味Do楽（月曜）右綴版				RBZ0006223	0	Annually	Unlimited	Inactive		
ＮＨＫ 趣味Do楽（火曜）右綴版				RBZ0006224	0	Annually	Unlimited	Inactive		
Startups Bible 創業贏家聖經				RBZ0006229	0	Annually	Unlimited	Inactive		
Michael Jackson Didn't Have to Die!				RBZ0006232	0	Annually	Unlimited	Inactive		
Consumer Reports Kitchen Guide to Cooking Appliances				RBZ0006234	0	Annually	Unlimited	Inactive		
Best of Istanbul				RBZ0006235	0	Annually	Unlimited	Inactive		
iPhone便利テク　ハンドブック150				RBZ0006244	0	Annually	Unlimited	Inactive		
Terra Mater				RBZ0006247	0	Annually	Unlimited	Inactive		
Servus Kinder				RBZ0006248	0	Annually	Unlimited	Inactive		
Servus Kochen				RBZ0006249	0	Annually	Unlimited	Inactive		
AA HS 2013 Oscar Niemeyer				RBZ0006250	0	Annually	Unlimited	Inactive		
Me too is not my style 再造宏碁				RBZ0006252	0	Annually	Unlimited	Inactive		
Millennium Transformation 宏碁的世紀變革				RBZ0006253	0	Annually	Unlimited	Inactive		
STYLE WAGON				RBZ0007785	0	Annually	Unlimited	Inactive		
ニコン デジタルメニュー100％活用ガイド D800/D600/D7100対応版				RBZ0006268	0	Annually	Unlimited	Inactive		
The Civil War				RBZ0006272	0	Annually	Unlimited	Inactive		
Ancient Egypt				RBZ0006277	0	Annually	Unlimited	Inactive		
Sense 好／感				RBZ0006283	0	Annually	Unlimited	Inactive		
Youth Juvenile Monthly 幼獅少年				RBZ0006284	0	Monthly	2500	Active		
Artists Back to Basics				RBZ0007652	0	Monthly	2500	Active		
ASPIRE DESIGN AND HOME				RBZ0010004	0	Monthly	2500	Active		
TOTAL 911 France				RBZ0006287	0	Annually	Unlimited	Inactive		
JFK Jr.'s Plane Crash Cover-up				RBZ0006289	0	Annually	Unlimited	Inactive		
Fun Travel 好遊趣				RBZ0006292	0	Annually	Unlimited	Inactive		
Global Tourism Vision 旅@天下				RBZ0006293	0	Monthly	2500	Active		
Bon Voyage 一次旅行				RBZ0006294	0	Annually	Unlimited	Inactive		
Gettysburg 150th Anniversary				RBZ0006295	0	Annually	Unlimited	Inactive		
料理‧台灣-試閱版				RBZ0007783	0	Annually	Unlimited	Inactive		
改訂版 スマホではじめるFacebook				RBZ0006300	0	Annually	Unlimited	Inactive		
Mountain Biking Italia				RBZ0006309	0	Annually	Unlimited	Inactive		
Drones				RBZ0006315	0	Annually	Unlimited	Inactive		
Dwell - Prefab Sourcebook				RBZ0006329	0	Annually	Unlimited	Inactive		
Railroad Maps				RBZ0006330	0	Annually	Unlimited	Inactive		
LINE＠公式ガイド 繁盛店につながる集客・運営 小さなお店の店長・スタッフが実践すべき新・100の法則。				RBZ0006337	0	Annually	Unlimited	Inactive		
できるポケット＋ Optimus it L-05E［docomo 2013年 夏モデル］				RBZ0006338	0	Annually	Unlimited	Inactive		
LUXURY Holidays & Corporate Travel				RBZ0006351	0	Annually	Unlimited	Inactive		
BabyLife 育兒生活				RBZ0006353	0	Annually	Unlimited	Inactive		
BABY & MOTHER 嬰兒與母親				RBZ0006354	0	Monthly	2500	Active		
Food and Travel				RBZ0010075	0	Monthly	500	Active		
The Diana Diaries				RBZ0006357	0	Annually	Unlimited	Inactive		
Sexy Nuts special 極致性感				RBZ0006358	0	Annually	Unlimited	Inactive		
Sexy Girl SG 都會生活享樂誌				RBZ0006359	0	Annually	Unlimited	Inactive		
Vision Man 質男幫				RBZ0006360	0	Monthly	2500	Active		
Sexy Juice Special Edition 蜜桃誌特刊				RBZ0006362	0	Annually	Unlimited	Inactive		
Sexy Juice 蜜桃誌				RBZ0006363	0	Annually	Unlimited	Inactive		
Style Guy Special 型男幫特刊				RBZ0006364	0	Annually	Unlimited	Inactive		
Style Guy 型男幫				RBZ0006365	0	Annually	Unlimited	Inactive		
American Glory: 110 Years of Harley-Davidson				RBZ0006368	0	Annually	Unlimited	Inactive		
FLORIDA DESIGN Edición en Español				RBZ0006370	0	Annually	Unlimited	Inactive		
The Unofficial Harry Potter Knits				RBZ0006374	0	Annually	Unlimited	Inactive		
The Genius Factor: Aircraft, People, Ideas That Changed Everything				RBZ0006377	0	Annually	Unlimited	Inactive		
auto sport				RBZ0007781	0	Annually	Unlimited	Inactive		
Paper Art				RBZ0006382	0	Annually	Unlimited	Inactive		
OFFGRID				RBZ0006383	0	Annually	Unlimited	Inactive		
Fabulous Flea Market Finds				RBZ0006384	0	Annually	Unlimited	Inactive		
Super Star 星秀偶像雜誌				RBZ0006393	0	Annually	Unlimited	Inactive		
Bali Guide				RBZ0006394	0	Annually	Unlimited	Inactive		
Stuff returns				RBZ0006397	0	Annually	Unlimited	Inactive		
AUTOStraßenverkehr				RBZ0006401	0	Annually	Unlimited	Inactive		
ＮＨＫ 趣味Do楽（火曜）左綴版				RBZ0006403	0	Annually	Unlimited	Inactive		
Cook Healthy				RBZ0007780	0	Annually	Unlimited	Inactive		
Taipei&Chiufen (Japanse Edition) 台北+九份〈日文版〉				RBZ0006407	0	Annually	Unlimited	Inactive		
The Knot Texas Weddings Magazine				RBZ0006408	0	Annually	Unlimited	Inactive		
One Direction				RBZ0006413	0	Annually	Unlimited	Inactive		
Notorious Criminals				RBZ0006414	0	Annually	Unlimited	Inactive		
i.Menu Magazine				RBZ0006415	0	Annually	Unlimited	Inactive		
Lionel Trains: 1955-59				RBZ0006418	0	Annually	Unlimited	Inactive		
Playboy Special Collector’s Edition				RBZ0006419	0	Annually	Unlimited	Inactive		
Dell E-Catalyst				RBZ0006421	0	Annually	Unlimited	Inactive		
Hollywood’s Hottest Couples & Weddings				RBZ0006427	0	Annually	Unlimited	Inactive		
Smile and Beat Your Own Path 微笑走出自己的路(中文版)				RBZ0006428	0	Annually	Unlimited	Inactive		
Shopping Design Special 五感民宿特別號				RBZ0006429	0	Annually	Unlimited	Inactive		
The Knot Colorado Weddings Magazine				RBZ0006431	0	Annually	Unlimited	Inactive		
Easy Build Woodworking				RBZ0006432	0	Annually	Unlimited	Inactive		
Spirituality & Health Practice				RBZ0006436	0	Annually	Unlimited	Inactive		
IN LIFE 映生活雜誌				RBZ0006437	0	Annually	Unlimited	Inactive		
無料ではじめるWindows Azure×WordPress超入門				RBZ0006438	0	Annually	Unlimited	Inactive		
The Knot Michigan Weddings Magazine				RBZ0006439	0	Annually	Unlimited	Inactive		
The Knot Pennsylvania Weddings Magazine				RBZ0006441	0	Annually	Unlimited	Inactive		
The Knot S. California Weddings Magazine				RBZ0006442	0	Annually	Unlimited	Inactive		
The Knot N. California Weddings Magazine				RBZ0006443	0	Annually	Unlimited	Inactive		
The Knot New England Weddings Magazine				RBZ0006444	0	Annually	Unlimited	Inactive		
The Knot Florida Weddings Magazine				RBZ0006445	0	Annually	Unlimited	Inactive		
The Knot The Carolinas Weddings Magazine				RBZ0006446	0	Annually	Unlimited	Inactive		
The Knot Georgia Weddings Magazine				RBZ0006447	0	Annually	Unlimited	Inactive		
The Knot Ohio Weddings Magazine				RBZ0006448	0	Annually	Unlimited	Inactive		
The Knot DC & Maryland Weddings Magazine				RBZ0006449	0	Annually	Unlimited	Inactive		
The Knot New Jersey Weddings Magazine				RBZ0006450	0	Annually	Unlimited	Inactive		
The Knot New York Metro Weddings Magazine				RBZ0006451	0	Annually	Unlimited	Inactive		
The Knot Minnesota Weddings Magazine				RBZ0006452	0	Annually	Unlimited	Inactive		
The Knot Chicago Weddings Magazine				RBZ0006453	0	Annually	Unlimited	Inactive		
スマホのイライラを解消して快適に使いこなす本				RBZ0006466	0	Annually	Unlimited	Inactive		
Mossberg Built-Rugged Adventures				RBZ0006468	0	Annually	Unlimited	Inactive		
Coup de pouce - 30 Minutes, pas plus!				RBZ0006473	0	Annually	Unlimited	Inactive		
Do It Yourself Projects Under $45				RBZ0006477	0	Annually	Unlimited	Inactive		
Make-Ahead Recipes				RBZ0006480	0	Annually	Unlimited	Inactive		
WFM COLLECTION				RBZ0006482	0	Monthly	2500	Inactive		
Farm Collector Great Finds				RBZ0006489	0	Annually	Unlimited	Inactive		
PM Magazine Simple Chinese version 專案經理杂志 简体版				RBZ0006490	0	Annually	Unlimited	Inactive		
Super Star Simple Chinese version 星秀偶像杂志 简体版				RBZ0006491	0	Annually	Unlimited	Inactive		
Manager Today - 經理人試閱版				RBZ0006501	0	Annually	Unlimited	Inactive		
キヤノン EOS Kiss X7i/X6i完全ガイド				RBZ0006504	0	Annually	Unlimited	Inactive		
プロ・ブロガーの必ず結果が出るアクセスアップテクニック100				RBZ0006505	0	Annually	Unlimited	Inactive		
PC Magazine-AT&T Special				RBZ0006506	0	Annually	Unlimited	Inactive		
Business Weekly - 商業周刊試閱版				RBZ0006507	0	Annually	Unlimited	Inactive		
Consumer Reports Best & Worst Kitchen Appliances				RBZ0006525	0	Annually	Unlimited	Inactive		
Consumer Reports Best & Worst Small Kitchen Appliances				RBZ0006528	0	Annually	Unlimited	Inactive		
Stitch Craft Create Gifts				RBZ0006530	0	Annually	Unlimited	Inactive		
Secrets of the Stars				RBZ0006542	0	Annually	Unlimited	Inactive		
Secondhand Treasures Redux				RBZ0006545	0	Annually	Unlimited	Inactive		
Food Traveler Magazine				RBZ0006553	0	Annually	Unlimited	Inactive		
iMAG 數碼手機雜誌				RBZ0006554	0	Annually	Unlimited	Inactive		
nitian mobile 逆天手機叢書				RBZ0006555	0	Annually	Unlimited	Inactive		
nitian games 逆天遊戲叢書				RBZ0006556	0	Annually	Unlimited	Inactive		
The Unofficial Downton Abbey Knits				RBZ0006557	0	Annually	Unlimited	Inactive		
Planete Quad Magazine				RBZ0006558	0	Annually	Unlimited	Inactive		
UTV Planet Magazine				RBZ0006559	0	Annually	Unlimited	Inactive		
The Great Comet of 2013				RBZ0006560	0	Annually	Unlimited	Inactive		
DIGI PHOTO				RBZ0006565	0	Monthly	2500	Active		
キヤノン EOS 70D完全ガイド				RBZ0006566	0	Annually	Unlimited	Inactive		
AFAR				RBZ0006567	0	Annually	Unlimited	Inactive		
Every Day with Rachael Ray				RBZ0006568	0	Annually	Unlimited	Inactive		
Field & Stream				RBZ0006569	0	Annually	Unlimited	Inactive		
Ladies Home Journal				RBZ0006570	0	Annually	Unlimited	Inactive		
Maxim				RBZ0006571	0	Annually	Unlimited	Inactive		
Prevention				RBZ0006572	0	Annually	Unlimited	Inactive		
Reader's Digest				RBZ0006573	0	Annually	Unlimited	Inactive		
Runner's World				RBZ0006574	0	Annually	Unlimited	Inactive		
The Economist				RBZ0006575	0	Annually	Unlimited	Inactive		
Fast & Healthy Recipes				RBZ0006577	0	Annually	Unlimited	Inactive		
CREA eats クレア・イーツ				RBZ0006580	0	Annually	Unlimited	Inactive		
Quick & Easy Beadwork				RBZ0006581	0	Annually	Unlimited	Inactive		
Terra Mater				RBZ0006582	0	Annually	Unlimited	Inactive		
Gold Collectors Series				RBZ0006589	0	Annually	Unlimited	Inactive		
Playboy's Playmate Calendar				RBZ0006591	0	Annually	Unlimited	Inactive		
USA CRITS Championship Series Official Guide 2013				RBZ0006603	0	Annually	Unlimited	Inactive		
Crimes of the Century				RBZ0006604	0	Annually	Unlimited	Inactive		
flick!号外 iPhone 5s/5c最新情報＆買い方ガイド				RBZ0006605	0	Annually	Unlimited	Inactive		
新しいNexus７をサクサク快適に使う本				RBZ0006606	0	Annually	Unlimited	Inactive		
Custom Classic Trucks				RBZ0006612	0	Annually	Unlimited	Inactive		
Modified Mustangs & Fords				RBZ0006613	0	Annually	Unlimited	Inactive		
ESPN Body Issue Portfolio				RBZ0006618	0	Annually	Unlimited	Inactive		
Make It Modern				RBZ0006619	0	Annually	Unlimited	Inactive		
ＮＨＫ 趣味Do楽（水曜）左綴版				RBZ0006635	0	Annually	Unlimited	Inactive		
Holiday Slow Cooker				RBZ0006638	0	Annually	Unlimited	Inactive		
Multihull Sailor				RBZ0006641	0	Annually	Unlimited	Inactive		
How to Solder Jewelry				RBZ0006642	0	Annually	Unlimited	Inactive		
Honoring African-American Service Members				RBZ0006643	0	Annually	Unlimited	Inactive		
Numero Tokyo ヌメロ・トウキョウ				RBZ0006645	0	Annually	Unlimited	Inactive		
Florida Cycling Magazine				RBZ0006646	0	Annually	Unlimited	Inactive		
Texas Cycling Magazine				RBZ0006647	0	Annually	Unlimited	Inactive		
Gettysburg: Three Days of Courage and Sacrifice				RBZ0006648	0	Annually	Unlimited	Inactive		
JFK: Life and Death of a President				RBZ0006649	0	Annually	Unlimited	Inactive		
Lincoln on Leadership				RBZ0006650	0	Annually	Unlimited	Inactive		
世界コスプレサミット 公式PHOTOブック 2013				RBZ0006660	0	Annually	Unlimited	Inactive		
Country Music Awards Voter Guide				RBZ0006677	0	Annually	Unlimited	Inactive		
Linux Format Russia				RBZ0006678	0	Annually	Unlimited	Inactive		
House Style 時尚家居				RBZ0006679	0	Monthly	2500	Active		
Fundesign 瘋設計				RBZ0006680	0	Annually	Unlimited	Inactive		
Popular Mechanics DIY Kids				RBZ0006681	0	Annually	Unlimited	Inactive		
Business Next 數位時代試閱版				RBZ0006682	0	Annually	Unlimited	Inactive		
CARDINALS YEARBOOK				RBZ0006698	0	Annually	Unlimited	Inactive		
JFK				RBZ0006703	0	Annually	Unlimited	Inactive		
DENIMIZE				RBZ0006705	0	Annually	Unlimited	Inactive		
Jesus of History				RBZ0006706	0	Annually	Unlimited	Inactive		
モーターファン別冊				RBZ0007775	0	Annually	Unlimited	Inactive		
George Jones' Life & Legacy				RBZ0006708	0	Annually	Unlimited	Inactive		
All Aboard!				RBZ0006710	0	Annually	Unlimited	Inactive		
GCaribbean				RBZ0006713	0	Annually	Unlimited	Inactive		
Cooking Light				RBZ0006717	0	Annually	Unlimited	Inactive		
Southern Living				RBZ0006718	0	Annually	Unlimited	Inactive		
Sunset				RBZ0006719	0	Annually	Unlimited	Inactive		
Coastal Living				RBZ0006720	0	Annually	Unlimited	Inactive		
Jack & Jackie: An American Love Story				RBZ0006727	0	Annually	Unlimited	Inactive		
2013台灣好湯-溫泉美食嘉年華 好康護照				RBZ0006732	0	Annually	Unlimited	Inactive		
Colorado Magazine				RBZ0006738	0	Annually	Unlimited	Inactive		
Celebrity Cooking Magazine				RBZ0006739	0	Annually	Unlimited	Inactive		
Dwell - Rooms We Love				RBZ0006742	0	Annually	Unlimited	Inactive		
Metro Home and Entertaining				RBZ0006747	0	Annually	Unlimited	Inactive		
New Zealand Science Teacher				RBZ0006748	0	Annually	Unlimited	Inactive		
Your Family Tree - Free Issue				RBZ0006749	0	Monthly	Unlimited	Inactive		
Taiwan Panorama Magazine Chinese-English - Free Sample				RBZ0006761	0	Annually	Unlimited	Inactive		
RALLY CARS				RBZ0007774	0	Annually	Unlimited	Inactive		
China Tourism (English version)				RBZ0006763	0	Annually	Unlimited	Inactive		
The Kennedy Assassination from A-Z				RBZ0006764	0	Annually	Unlimited	Inactive		
Cigar Aficionado				RBZ0006765	0	Annually	Unlimited	Inactive		
Knitter's Magazine				RBZ0000522	0	Monthly	2500	Inactive		
BC Business				RBZ0006773	0	Annually	Unlimited	Inactive		
Taiwan Panorama Magazine Chinese-Japanese - Free Sample				RBZ0006777	0	Annually	Unlimited	Inactive		
Popular Mechanics Gift Guide				RBZ0006778	0	Annually	Unlimited	Inactive		
Industrial Technology 工業技術與資訊				RBZ0006787	0	Annually	Unlimited	Inactive		
РИСК онсайт				RBZ0006788	0	Annually	Unlimited	Inactive		
Supertaste - 食尚玩家試閱版				RBZ0006789	0	Annually	Unlimited	Inactive		
Elvis Was Murdered				RBZ0006790	0	Annually	Unlimited	Inactive		
Global Views Monthly 遠見雜誌試閱版				RBZ0006791	0	Annually	Unlimited	Inactive		
International Trade 國際商情試閱版				RBZ0006793	0	Annually	Unlimited	Inactive		
3Dプリンタ　デスクトップが工房になる				RBZ0006794	0	Annually	Unlimited	Inactive		
What to Wear / Essentials				RBZ0006795	0	Annually	Unlimited	Inactive		
The Kennedys				RBZ0006796	0	Annually	Unlimited	Inactive		
Ultimate Style Guide (Lucky’s 100 Perfect Outfits)				RBZ0006797	0	Annually	Unlimited	Inactive		
Design				RBZ0006798	0	Annually	Unlimited	Inactive		
Cartoons of the Year				RBZ0006799	0	Annually	Unlimited	Inactive		
Hairstyle Look Book				RBZ0006800	0	Annually	Unlimited	Inactive		
White Sposa Russia				RBZ0006806	0	Annually	Unlimited	Inactive		
Retailer magazine. Владельцам и топ-менеджерам				RBZ0006807	0	Annually	Unlimited	Inactive		
Googleアナリティクス 実践Webサイト分析入門 ユニバーサルアナリティクス対応 Web担当者が身につけておくべき新・100の法則。				RBZ0006808	0	Annually	Unlimited	Inactive		
デジタル一眼 お悩み解決Q&A130				RBZ0006809	0	Annually	Unlimited	Inactive		
Licence to Ride Manual				RBZ0006810	0	Annually	Unlimited	Inactive		
週刊東洋経済臨時増刊『鉄道完全解明2014年版』				RBZ0006812	0	Annually	Unlimited	Inactive		
FHM Sexypedia				RBZ0006813	0	Annually	Unlimited	Inactive		
できるポケット＋これだけは知っておきたいWindows XP & Office 2003サポート終了の危険と対策				RBZ0006814	0	Annually	Unlimited	Inactive		
